window,contract_number,seed,build_id,build_label,boss_variant_id,archetype_ids,mechanic_ids,hp,duration_ms,target_dps,required_dps,total_damage,dps,is_win,damage_gap,required_dps_gap,blocked_damage,absorbed_damage,crit_negated_damage,dodges,cleanses,interrupts,stuns_ms
fixed_30s,20,281004,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,132247,30000,922.0768,8250.5161,987.0,32.9,false,-131260.0,-8217.6161,0.0,0.0,0.0,0,7,0,0
generated_duration,20,281005,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,224308,51000,897.3883,8158.6471,1024.0,20.0784,false,-223284.0,-8138.5686,0.0,0.0,0.0,0,11,0,0
fixed_30s,20,281005,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,224308,30000,897.3883,8158.6471,515.0,17.1667,false,-223793.0,-8141.4804,0.0,0.0,0.0,0,5,0,0
generated_duration,20,281005,assassin,Assassin,chrono_tyrant,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,224308,51000,897.3883,8158.6471,1139.0,22.3333,false,-223169.0,-8136.3137,0.0,0.0,0.0,0,3,9,0
fixed_30s,20,281005,assassin,Assassin,chrono_tyrant,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,224308,30000,897.3883,8158.6471,716.0,23.8667,false,-223592.0,-8134.7804,0.0,0.0,0.0,0,1,5,0
generated_duration,20,281005,shadow,Shadow,chrono_tyrant,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,224308,51000,897.3883,8158.6471,1313.0,25.7451,false,-222995.0,-8132.902,0.0,0.0,0.0,0,6,0,0
fixed_30s,20,281005,shadow,Shadow,chrono_tyrant,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,224308,30000,897.3883,8158.6471,778.0,25.9333,false,-223530.0,-8132.7137,0.0,0.0,0.0,0,3,0,0
generated_duration,20,281005,thief,Thief,chrono_tyrant,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,224308,51000,897.3883,8158.6471,445.0,8.7255,false,-223863.0,-8149.9216,0.0,0.0,0.0,0,2,20,0
fixed_30s,20,281005,thief,Thief,chrono_tyrant,devious;arcane,interrupt_skip_count;stun_duration_ms;slow;cleanse_threshold,224308,30000,897.3883,8158.6471,256.0,8.5333,false,-224052.0,-8150.1137,0.0,0.0,0.0,0,1,11,0
generated_duration,20,281006,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,138120,34000,894.0864,8128.7647,641.0,18.8529,false,-137479.0,-8109.9118,0.0,0.0,0.0,0,6,0,0
fixed_30s,20,281006,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,138120,30000,894.0864,8128.7647,501.0,16.7,false,-137619.0,-8112.0647,0.0,0.0,0.0,0,5,0,0
generated_duration,20,281006,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,138120,34000,894.0864,8128.7647,901.0,26.5,false,-137219.0,-8102.2647,0.0,0.0,0.0,0,2,4,0
fixed_30s,20,281006,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,138120,30000,894.0864,8128.7647,687.0,22.9,false,-137433.0,-8105.8647,0.0,0.0,0.0,0,2,3,0
generated_duration,20,281006,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,138120,34000,894.0864,8128.7647,921.0,27.0882,false,-137199.0,-8101.6765,0.0,0.0,0.0,0,4,0,0
fixed_30s,20,281006,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,138120,30000,894.0864,8128.7647,757.0,25.2333,false,-137363.0,-8103.5314,0.0,0.0,0.0,0,3,0,0
generated_duration,20,281006,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,138120,34000,894.0864,8128.7647,419.0,12.3235,false,-137701.0,-8116.4412,0.0,0.0,0.0,0,2,11,0
fixed_30s,20,281006,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,138120,30000,894.0864,8128.7647,377.0,12.5667,false,-137743.0,-8116.198,0.0,0.0,0.0,0,2,9,0
generated_duration,20,281007,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,103334,38000,800.333,8310.2368,796.0,20.9474,false,-102538.0,-8289.2895,384.0,0.0,245.6355,0,0,0,0
fixed_30s,20,281007,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,103334,30000,800.333,8310.2368,613.0,20.4333,false,-102721.0,-8289.8035,296.0,0.0,55.55,0,0,0,0
generated_duration,20,281007,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,103334,38000,800.333,8310.2368,1533.0,40.3421,false,-101801.0,-8269.8947,141.52,0.0,139.9205,0,0,0,0
fixed_30s,20,281007,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,103334,30000,800.333,8310.2368,1234.0,41.1333,false,-102100.0,-8269.1035,107.31,0.0,0.0,0,0,0,0
generated_duration,20,281007,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,103334,38000,800.333,8310.2368,765.0,20.1316,false,-102569.0,-8290.1053,222.6767,0.0,97.8273,0,0,0,0
fixed_30s,20,281007,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,103334,30000,800.333,8310.2368,587.0,19.5667,false,-102747.0,-8290.6702,175.3263,0.0,92.4979,0,0,0,0
generated_duration,20,281007,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,103334,38000,800.333,8310.2368,373.0,9.8158,false,-102961.0,-8300.4211,256.0,0.0,372.2608,0,0,0,0
fixed_30s,20,281007,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,103334,30000,800.333,8310.2368,368.0,12.2667,false,-102966.0,-8297.9702,200.0,0.0,111.8948,0,0,0,0
generated_duration,20,281008,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,156006,34000,903.1738,9291.5294,1202.0,35.3529,false,-154804.0,-9256.1765,0.0,0.0,0.0,0,0,0,0
fixed_30s,20,281008,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,156006,30000,903.1738,9291.5294,1010.0,33.6667,false,-154996.0,-9257.8627,0.0,0.0,0.0,0,0,0,0
generated_duration,20,281008,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,156006,34000,903.1738,9291.5294,777.0,22.8529,false,-155229.0,-9268.6765,0.0,325.0,0.0,0,0,0,0
fixed_30s,20,281008,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,156006,30000,903.1738,9291.5294,465.0,15.5,false,-155541.0,-9276.0294,0.0,286.0,0.0,0,0,0,0
generated_duration,20,281008,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,156006,34000,903.1738,9291.5294,1030.0,30.2941,false,-154976.0,-9261.2353,0.0,137.28,0.0,0,0,0,0
fixed_30s,20,281008,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,156006,30000,903.1738,9291.5294,847.0,28.2333,false,-155159.0,-9263.2961,0.0,120.12,0.0,0,0,0,0
generated_duration,20,281008,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,156006,34000,903.1738,9291.5294,1266.0,37.2353,false,-154740.0,-9254.2941,0.0,0.0,0.0,0,0,0,0
fixed_30s,20,281008,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,156006,30000,903.1738,9291.5294,1187.0,39.5667,false,-154819.0,-9251.9627,0.0,0.0,0.0,0,0,0,0
generated_duration,20,281009,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,144239,38000,745.2995,7667.4474,1688.0,44.4211,false,-142551.0,-7623.0263,0.0,0.0,0.0,0,0,0,0
fixed_30s,20,281009,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,144239,30000,745.2995,7667.4474,1197.0,39.9,false,-143042.0,-7627.5474,0.0,0.0,0.0,0,0,0,0
generated_duration,20,281009,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,144239,38000,745.2995,7667.4474,772.0,20.3158,false,-143467.0,-7647.1316,0.0,286.0,0.0,0,0,0,0
fixed_30s,20,281009,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,144239,30000,745.2995,7667.4474,646.0,21.5333,false,-143593.0,-7645.914,0.0,220.0,0.0,0,0,0,0
generated_duration,20,281009,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,144239,38000,745.2995,7667.4474,1039.0,27.3421,false,-143200.0,-7640.1053,0.0,169.0,0.0,0,0,0,0
fixed_30s,20,281009,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,144239,30000,745.2995,7667.4474,1023.0,34.1,false,-143216.0,-7633.3474,0.0,130.0,0.0,0,0,0,0
generated_duration,20,281009,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,144239,38000,745.2995,7667.4474,1607.0,42.2895,false,-142632.0,-7625.1579,0.0,0.0,0.0,0,0,0,0
fixed_30s,20,281009,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,144239,30000,745.2995,7667.4474,1167.0,38.9,false,-143072.0,-7628.5474,0.0,0.0,0.0,0,0,0,0
generated_duration,20,281010,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,144514,59000,729.8461,7578.4068,764.0,12.9492,false,-143750.0,-7565.4576,1038.7897,0.0,291.8901,0,0,0,0
fixed_30s,20,281010,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,144514,30000,729.8461,7578.4068,342.0,11.4,false,-144172.0,-7567.0068,571.2839,0.0,168.2608,0,0,0,0
generated_duration,20,281010,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,144514,59000,729.8461,7578.4068,2256.0,38.2373,false,-142258.0,-7540.1695,396.4923,0.0,126.3477,0,0,0,0
fixed_30s,20,281010,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,144514,30000,729.8461,7578.4068,1144.0,38.1333,false,-143370.0,-7540.2734,191.83,0.0,23.2364,0,0,0,0
generated_duration,20,281010,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,144514,59000,729.8461,7578.4068,954.0,16.1695,false,-143560.0,-7562.2373,657.3154,0.0,203.6928,0,0,0,0
fixed_30s,20,281010,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,144514,30000,729.8461,7578.4068,479.0,15.9667,false,-144035.0,-7562.4401,329.3038,0.0,71.6318,0,0,0,0
generated_duration,20,281010,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,144514,59000,729.8461,7578.4068,404.0,6.8475,false,-144110.0,-7571.5593,750.0,0.0,341.8308,0,0,0,0
fixed_30s,20,281010,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,144514,30000,729.8461,7578.4068,202.0,6.7333,false,-144312.0,-7571.6734,375.0,0.0,171.4154,0,0,0,0
generated_duration,20,281011,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,153881,45000,752.4482,6840.8667,829.0,18.4222,false,-153052.0,-6822.4444,0.0,0.0,0.0,0,9,0,0
fixed_30s,20,281011,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,153881,30000,752.4482,6840.8667,548.0,18.2667,false,-153333.0,-6822.6,0.0,0.0,0.0,0,6,0,0
generated_duration,20,281011,assassin,Assassin,chrono_tyrant,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,153881,45000,752.4482,6840.8667,996.0,22.1333,false,-152885.0,-6818.7333,0.0,0.0,0.0,0,2,8,0
fixed_30s,20,281011,assassin,Assassin,chrono_tyrant,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,153881,30000,752.4482,6840.8667,774.0,25.8,false,-153107.0,-6815.0667,0.0,0.0,0.0,0,1,4,0
generated_duration,20,281011,shadow,Shadow,chrono_tyrant,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,153881,45000,752.4482,6840.8667,1306.0,29.0222,false,-152575.0,-6811.8444,0.0,0.0,0.0,0,5,0,0
fixed_30s,20,281011,shadow,Shadow,chrono_tyrant,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,153881,30000,752.4482,6840.8667,750.0,25.0,false,-153131.0,-6815.8667,0.0,0.0,0.0,0,3,0,0
generated_duration,20,281011,thief,Thief,chrono_tyrant,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,153881,45000,752.4482,6840.8667,455.0,10.1111,false,-153426.0,-6830.7556,0.0,0.0,0.0,0,2,16,0
fixed_30s,20,281011,thief,Thief,chrono_tyrant,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,153881,30000,752.4482,6840.8667,242.0,8.0667,false,-153639.0,-6832.8,0.0,0.0,0.0,0,1,11,0
generated_duration,20,281012,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,180242,53000,717.5659,6420.6981,1408.0,26.566,false,-178834.0,-6394.1321,0.0,0.0,0.0,0,14,0,0
fixed_30s,20,281012,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,180242,30000,717.5659,6420.6981,678.0,22.6,false,-179564.0,-6398.0981,0.0,0.0,0.0,0,8,0,0
generated_duration,20,281012,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,180242,53000,717.5659,6420.6981,1602.0,30.2264,false,-178640.0,-6390.4717,0.0,0.0,0.0,0,6,0,0
fixed_30s,20,281012,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,180242,30000,717.5659,6420.6981,782.0,26.0667,false,-179460.0,-6394.6314,0.0,0.0,0.0,0,3,0,0
generated_duration,20,281012,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,180242,53000,717.5659,6420.6981,1502.0,28.3396,false,-178740.0,-6392.3585,0.0,0.0,0.0,0,8,0,0
fixed_30s,20,281012,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,180242,30000,717.5659,6420.6981,834.0,27.8,false,-179408.0,-6392.8981,0.0,0.0,0.0,0,4,0,0
generated_duration,20,281012,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,180242,53000,717.5659,6420.6981,1791.0,33.7925,false,-178451.0,-6386.9057,0.0,0.0,0.0,0,9,0,0
fixed_30s,20,281012,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,180242,30000,717.5659,6420.6981,1088.0,36.2667,false,-179154.0,-6384.4314,0.0,0.0,0.0,0,5,0,0
generated_duration,20,281013,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,201485,53000,781.9343,7109.0,1040.0,19.6226,false,-200445.0,-7089.3774,0.0,0.0,0.0,0,16,0,0
fixed_30s,20,281013,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,201485,30000,781.9343,7109.0,535.0,17.8333,false,-200950.0,-7091.1667,0.0,0.0,0.0,0,9,0,0
generated_duration,20,281013,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,201485,53000,781.9343,7109.0,1128.0,21.283,false,-200357.0,-7087.717,0.0,0.0,0.0,0,4,10,0
fixed_30s,20,281013,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,201485,30000,781.9343,7109.0,775.0,25.8333,false,-200710.0,-7083.1667,0.0,0.0,0.0,0,2,5,0
generated_duration,20,281013,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,201485,53000,781.9343,7109.0,1366.0,25.7736,false,-200119.0,-7083.2264,0.0,0.0,0.0,0,9,0,0
fixed_30s,20,281013,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,201485,30000,781.9343,7109.0,722.0,24.0667,false,-200763.0,-7084.9333,0.0,0.0,0.0,0,5,0,0
generated_duration,20,281013,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,201485,53000,781.9343,7109.0,611.0,11.5283,false,-200874.0,-7097.4717,0.0,0.0,0.0,0,4,20,0
fixed_30s,20,281013,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,201485,30000,781.9343,7109.0,248.0,8.2667,false,-201237.0,-7100.7333,0.0,0.0,0.0,0,2,12,0
generated_duration,20,281014,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,215129,56000,875.8276,7836.8393,1174.0,20.9643,false,-213955.0,-7815.875,0.0,0.0,0.0,0,19,0,0
fixed_30s,20,281014,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,215129,30000,875.8276,7836.8393,547.0,18.2333,false,-214582.0,-7818.606,0.0,0.0,0.0,0,9,0,0
generated_duration,20,281014,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,215129,56000,875.8276,7836.8393,1247.0,22.2679,false,-213882.0,-7814.5714,0.0,0.0,0.0,0,9,0,0
fixed_30s,20,281014,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,215129,30000,875.8276,7836.8393,545.0,18.1667,false,-214584.0,-7818.6726,0.0,0.0,0.0,0,4,0,0
generated_duration,20,281014,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,215129,56000,875.8276,7836.8393,1367.0,24.4107,false,-213762.0,-7812.4286,0.0,0.0,0.0,0,11,0,0
fixed_30s,20,281014,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,215129,30000,875.8276,7836.8393,741.0,24.7,false,-214388.0,-7812.1393,0.0,0.0,0.0,0,6,0,0
generated_duration,20,281014,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,215129,56000,875.8276,7836.8393,1741.0,31.0893,false,-213388.0,-7805.75,0.0,0.0,0.0,0,13,0,0
fixed_30s,20,281014,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,215129,30000,875.8276,7836.8393,997.0,33.2333,false,-214132.0,-7803.606,0.0,0.0,0.0,0,7,0,0
generated_duration,20,281015,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,111846,37000,900.7279,9352.7568,704.0,19.027,false,-111142.0,-9333.7297,414.0,0.0,45.6065,0,0,0,0
fixed_30s,20,281015,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,111846,30000,900.7279,9352.7568,484.0,16.1333,false,-111362.0,-9336.6234,324.0,0.0,165.0074,0,0,0,0
generated_duration,20,281015,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,111846,37000,900.7279,9352.7568,1469.0,39.7027,false,-110377.0,-9313.0541,154.1126,0.0,161.4432,0,0,0,0
fixed_30s,20,281015,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,111846,30000,900.7279,9352.7568,1195.0,39.8333,false,-110651.0,-9312.9234,118.0199,0.0,69.2818,0,0,0,0
generated_duration,20,281015,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,111846,37000,900.7279,9352.7568,733.0,19.8108,false,-111113.0,-9332.9459,236.8395,0.0,145.1126,0,0,0,0
fixed_30s,20,281015,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,111846,30000,900.7279,9352.7568,565.0,18.8333,false,-111281.0,-9333.9234,196.0211,0.0,94.7917,0,0,0,0
generated_duration,20,281015,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,111846,37000,900.7279,9352.7568,445.0,12.027,false,-111401.0,-9340.7297,279.0,0.0,75.7356,0,0,0,0
fixed_30s,20,281015,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,111846,30000,900.7279,9352.7568,315.0,10.5,false,-111531.0,-9342.2568,225.0,0.0,180.0906,0,0,0,0
generated_duration,20,281016,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,120684,36000,732.0394,6550.4722,664.0,18.4444,false,-120020.0,-6532.0278,0.0,0.0,0.0,0,11,0,0
fixed_30s,20,281016,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,120684,30000,732.0394,6550.4722,736.0,24.5333,false,-119948.0,-6525.9389,0.0,0.0,0.0,0,12,0,0
generated_duration,20,281016,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,120684,36000,732.0394,6550.4722,767.0,21.3056,false,-119917.0,-6529.1667,0.0,0.0,0.0,0,5,0,0
fixed_30s,20,281016,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,120684,30000,732.0394,6550.4722,542.0,18.0667,false,-120142.0,-6532.4056,0.0,0.0,0.0,0,4,0,0
generated_duration,20,281016,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,120684,36000,732.0394,6550.4722,965.0,26.8056,false,-119719.0,-6523.6667,0.0,0.0,0.0,0,7,0,0
fixed_30s,20,281016,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,120684,30000,732.0394,6550.4722,819.0,27.3,false,-119865.0,-6523.1722,0.0,0.0,0.0,0,6,0,0
generated_duration,20,281016,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,120684,36000,732.0394,6550.4722,1085.0,30.1389,false,-119599.0,-6520.3333,0.0,0.0,0.0,0,8,0,0
fixed_30s,20,281016,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,120684,30000,732.0394,6550.4722,902.0,30.0667,false,-119782.0,-6520.4056,0.0,0.0,0.0,0,7,0,0
generated_duration,20,281017,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,110599,32000,710.5653,7309.9063,1142.0,35.6875,false,-109457.0,-7274.2188,0.0,0.0,0.0,0,0,0,0
