contract_number,completed_contract_count,seed,template_id,node_depth,boss_variant_id,boss_variant_label,monster_name,hp,base_hp_before_contract_scaling,contract_hp_multiplier,contract_dps_multiplier,duration_sec,hp_budget_duration_sec,target_dps,required_dps,effective_hp,mitigation_multiplier,pressure_status,archetype_ids,mechanic_ids,defense_overrides,budget,total_cost,budget_delta,major_defense_count
20,19,281013,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,201485,27791,7.25,14.5,53.0,53.0,781.9343,7109.0,376777,1.87,over_band,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.4,""stun_duration_ms"":840.0}",400,25438,25038,2
20,19,281014,braided_sideboard,4,plague_court,Plague Court,Hexed Seer,215129,29673,7.25,14.5,56.0,56.0,875.8276,7836.8393,438863,2.04,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.26,""slow"":0.22,""suppress"":0.78}",400,27092,26692,1
20,19,281015,elite_orbit,4,apex_bulwark,Apex Bulwark,Bulwark Monster,111846,15427,7.25,14.5,37.0,37.0,900.7279,9352.7568,346052,3.094,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.79}",400,14160,13760,1
20,19,281016,hourglass_detour,4,plague_court,Plague Court,Withering Enemy,120684,16646,7.25,14.5,36.0,36.0,732.0394,6550.4722,235817,1.954,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.19,""slow"":0.21,""suppress"":0.77}",400,15281,14881,1
20,19,281017,woven_boss_approach,3,void_regent,Void Regent,Nullifying Enemy,110599,15255,7.25,14.5,32.0,32.0,710.5653,7309.9063,233917,2.115,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.59,""suppress"":0.39}",400,13969,13569,0
20,19,281018,elite_orbit,4,apex_bulwark,Apex Bulwark,Bulwark Sentinel,90176,12438,7.25,14.5,30.0,30.0,896.2604,9306.1667,279185,3.096,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":16.0,""crit_negation"":0.56}",400,11453,11053,0
20,19,281019,braided_sideboard,4,apex_bulwark,Apex Bulwark,Bulwark Monster,88312,12181,7.25,14.5,34.0,34.0,767.9789,7974.0588,271118,3.07,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.65}",400,11216,10816,0
20,19,281020,elite_orbit,4,apex_bulwark,Apex Bulwark,Bulwark Sentinel,75349,10393,7.25,14.5,30.0,30.0,745.5128,7740.8667,232226,3.082,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.67}",400,9598,9198,1
20,19,281021,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Keeper,257694,35544,7.25,14.5,55.0,55.0,903.1085,9291.0364,511007,1.983,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":13.0,""poison_resistance"":0.49,""suppress"":0.37}",400,32346,31946,0
20,19,281022,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Arcane Threat,150728,20790,7.25,14.5,37.0,37.0,875.339,7958.027,294447,1.9535,over_band,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.49,""stun_duration_ms"":845.0}",400,19102,18702,2
20,19,281023,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Bulwark Enemy,96969,13375,7.25,14.5,31.0,31.0,903.7335,9384.0968,290907,3.0,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.6}",400,12288,11888,0
20,19,281024,five_way_market,3,apex_bulwark,Apex Bulwark,Shielded Monster,130950,18062,7.25,14.5,45.0,45.0,861.5173,8945.3333,402540,3.074,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":8.0,""crit_negation"":0.79}",400,16545,16145,1
20,19,281025,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Devious Threat,158993,21930,7.25,14.5,45.0,45.0,761.131,6919.7333,311388,1.9585,over_band,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.38,""stun_duration_ms"":1029.0}",400,20130,19730,2
20,19,281026,elite_orbit,4,void_regent,Void Regent,Dimming Enemy,181584,25046,7.25,14.5,46.0,46.0,805.7798,8289.6957,381326,2.1,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":13.0,""poison_resistance"":0.53,""suppress"":0.48}",400,22843,22443,0
20,19,281027,elite_orbit,4,void_regent,Void Regent,Nullifying Enemy,246261,33967,7.25,14.5,57.0,57.0,810.9394,8342.6316,475530,1.931,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":9.0,""poison_resistance"":0.51,""suppress"":0.37}",400,30906,30506,0
20,19,281028,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Fortified Gatekeeper,165692,22854,7.25,14.5,56.0,56.0,869.0892,9024.3036,505361,3.05,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.65}",400,20886,20486,0
20,19,281029,woven_boss_approach,3,plague_court,Plague Court,Hexed Bloom,130979,18066,7.25,14.5,35.0,35.0,856.9424,7667.8857,268376,2.049,over_band,spiteful;hexed,cleanse_threshold;slow;poison_resistance;suppress,"{""cleanse_threshold"":4.0,""poison_resistance"":0.38,""slow"":0.2,""suppress"":0.63}",400,16560,16160,0
20,19,281030,hourglass_detour,4,apex_bulwark,Apex Bulwark,Shielded Gatekeeper,148589,20495,7.25,14.5,48.0,48.0,902.7193,9373.4792,449927,3.028,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.58}",400,18745,18345,0
20,19,281031,split_spill_rejoin,4,plague_court,Plague Court,Hexed Hexbearer,208372,28741,7.25,14.5,56.0,56.0,826.2695,7393.4821,414035,1.987,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.28,""slow"":0.24,""suppress"":0.65}",400,26241,25841,0
20,19,281032,woven_boss_approach,3,void_regent,Void Regent,Dimming Monster,190124,26224,7.25,14.5,50.0,50.0,805.0078,8281.8,414090,2.178,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.59,""suppress"":0.48}",400,23917,23517,0
20,19,281033,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Arcane Threat,130428,17990,7.25,14.5,32.0,32.0,838.5715,7623.9375,243966,1.8705,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.5,""stun_duration_ms"":661.0}",400,16555,16155,1
20,19,281034,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Arcane Monster,185861,25636,7.25,14.5,56.0,56.0,732.3244,6657.8036,372837,2.006,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.62,""stun_duration_ms"":752.0}",400,23482,23082,1
20,19,281035,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Fortified Guard,143739,19826,7.25,14.5,52.0,52.0,824.7126,8563.5192,445303,3.098,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.73}",400,18147,17747,1
20,19,281036,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,210910,29091,7.25,14.5,53.0,53.0,915.2553,8321.0,441013,2.091,over_band,devious;arcane,slow;stun_duration_ms;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.58,""stun_duration_ms"":970.0}",400,26616,26216,2
20,19,281037,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Bulwark Enemy,135097,18634,7.25,14.5,52.0,52.0,795.1666,8256.5,429338,3.178,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.73}",400,17079,16679,1
20,19,281038,braided_sideboard,4,plague_court,Plague Court,Bitter Enemy,131095,18082,7.25,14.5,34.0,34.0,886.8083,7935.1176,269794,2.058,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.22,""slow"":0.31,""suppress"":0.73}",400,16584,16184,1
20,19,281039,hourglass_detour,4,plague_court,Plague Court,Bitter Threat,189319,26113,7.25,14.5,58.0,58.0,759.8452,6799.1552,394351,2.083,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.19,""slow"":0.27,""suppress"":0.86}",400,23866,23466,1
20,19,281040,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Devious Threat,148632,20501,7.25,14.5,36.0,36.0,804.0169,7309.8056,263153,1.7705,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;cleanse_threshold;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.38,""stun_duration_ms"":677.0}",400,18820,18420,1
20,19,281041,five_way_market,3,chrono_tyrant,Chrono Tyrant,Devious Monster,207089,28564,7.25,14.5,51.0,51.0,861.3297,7830.8039,399371,1.9285,over_band,devious;arcane,stun_duration_ms;slow;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.5,""stun_duration_ms"":777.0}",400,26144,25744,1
20,19,281042,braided_sideboard,4,apex_bulwark,Apex Bulwark,Fortified Gatekeeper,139911,19298,7.25,14.5,49.0,49.0,876.1145,9097.0612,445756,3.186,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":16.0,""crit_negation"":0.71}",400,17682,17282,1
20,19,281043,hourglass_detour,4,void_regent,Void Regent,Hollow Vessel,179467,24754,7.25,14.5,44.0,44.0,807.6224,8308.5,365574,2.037,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.54,""suppress"":0.35}",400,22571,22171,0
20,19,281044,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Shielded Threat,88349,12186,7.25,14.5,32.0,32.0,816.264,8475.9688,271231,3.07,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.65}",400,11221,10821,0
20,19,281045,elite_orbit,4,plague_court,Plague Court,Spiteful Enemy,145602,20083,7.25,14.5,35.0,35.0,884.2828,7912.4286,276935,1.902,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;slow;suppress,"{""cleanse_threshold"":4.0,""poison_resistance"":0.22,""slow"":0.16,""suppress"":0.7}",400,18381,17981,1
20,19,281046,hourglass_detour,4,apex_bulwark,Apex Bulwark,Shielded Guard,76720,10582,7.25,14.5,31.0,31.0,738.8345,7672.0,237832,3.1,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.7}",400,9771,9371,1
20,19,281047,split_spill_rejoin,4,void_regent,Void Regent,Warded Threat,137547,18972,7.25,14.5,34.0,34.0,813.584,8370.1471,284585,2.069,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.58,""suppress"":0.39}",400,17329,16929,0
20,19,281048,elite_orbit,4,plague_court,Plague Court,Spiteful Threat,197606,27256,7.25,14.5,58.0,58.0,775.2213,6936.6552,402326,2.036,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.27,""slow"":0.22,""suppress"":0.76}",400,24901,24501,1
20,19,281049,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,123939,17095,7.25,14.5,32.0,32.0,821.9912,7473.125,239140,1.9295,over_band,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.37,""stun_duration_ms"":989.0}",400,15744,15344,2
20,19,281050,braided_sideboard,4,apex_bulwark,Apex Bulwark,Shielded Gatekeeper,88849,12255,7.25,14.5,32.0,32.0,817.1617,8485.0938,271523,3.056,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.66}",400,11281,10881,0
20,19,281051,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Devious Threat,230289,31764,7.25,14.5,52.0,52.0,876.3353,7967.1154,414290,1.799,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;cleanse_threshold;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.36,""stun_duration_ms"":770.0}",400,29030,28630,1
20,19,281052,elite_orbit,4,void_regent,Void Regent,Hollow Vessel,121626,16776,7.25,14.5,32.0,32.0,737.4167,7586.4063,242765,1.996,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":8.0,""poison_resistance"":0.53,""suppress"":0.46}",400,15331,14931,0
20,19,281053,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Devious Monster,183012,25243,7.25,14.5,46.0,46.0,872.8027,7935.1522,365017,1.9945,over_band,devious;arcane,cleanse_threshold;slow;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.48,""stun_duration_ms"":945.0}",400,23143,22743,2
20,19,281054,braided_sideboard,4,void_regent,Void Regent,Warded Monster,128398,17710,7.25,14.5,31.0,31.0,843.0268,8673.0645,268865,2.094,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.56,""suppress"":0.48}",400,16189,15789,0
20,19,281055,hourglass_detour,4,plague_court,Plague Court,Withering Bloom,195018,26899,7.25,14.5,56.0,56.0,795.8967,7121.6429,398812,2.045,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.31,""slow"":0.24,""suppress"":0.69}",400,24576,24176,1
20,19,281056,five_way_market,3,plague_court,Plague Court,Withering Hexbearer,145682,20094,7.25,14.5,38.0,38.0,900.5796,8058.5263,306224,2.102,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.24,""slow"":0.21,""suppress"":0.91}",400,18419,18019,1
20,19,281057,five_way_market,3,void_regent,Void Regent,Nullifying Acolyte,162647,22434,7.25,14.5,38.0,38.0,907.7918,9339.3684,354896,2.182,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.58,""suppress"":0.5}",400,20483,20083,0
20,19,281058,split_spill_rejoin,4,plague_court,Plague Court,Hexed Hexbearer,169614,23395,7.25,14.5,46.0,46.0,886.381,7931.3043,364840,2.151,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.3,""slow"":0.27,""suppress"":0.8}",400,21404,21004,1
20,19,281059,braided_sideboard,4,void_regent,Void Regent,Hollow Threat,187057,25801,7.25,14.5,49.0,49.0,746.6096,7680.7959,376359,2.012,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.46,""suppress"":0.48}",400,23519,23119,0
20,19,281060,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Devious Monster,174950,24131,7.25,14.5,49.0,49.0,779.9385,7090.8367,347451,1.986,over_band,devious;arcane,cleanse_threshold;stun_duration_ms;slow;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.57,""stun_duration_ms"":802.0}",400,22116,21716,0
20,19,281061,hourglass_detour,4,void_regent,Void Regent,Nullifying Enemy,125795,17351,7.25,14.5,32.0,32.0,708.8083,7292.1875,233350,1.855,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":8.0,""poison_resistance"":0.48,""suppress"":0.33}",400,15839,15439,0
20,19,281062,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,188449,25993,7.25,14.5,58.0,58.0,717.4372,6522.6034,378311,2.0075,over_band,devious;arcane,stun_duration_ms;slow;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.57,""stun_duration_ms"":809.0}",400,23822,23422,1
20,19,281063,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,171789,23695,7.25,14.5,49.0,49.0,780.3051,7094.1837,347615,2.0235,over_band,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.62,""stun_duration_ms"":751.0}",400,21741,21341,2
20,19,281064,five_way_market,3,plague_court,Plague Court,Hexed Hexbearer,113332,15632,7.25,14.5,37.0,37.0,775.3395,6937.7568,256697,2.265,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.32,""slow"":0.31,""suppress"":0.9}",400,14388,13988,1
20,19,281065,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Shielded Enemy,135495,18689,7.25,14.5,48.0,48.0,838.3942,8705.5625,417867,3.084,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.74}",400,17115,16715,1
20,19,281066,hourglass_detour,4,plague_court,Plague Court,Bitter Threat,134618,18568,7.25,14.5,38.0,38.0,808.8632,7237.5,275025,2.043,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.33,""slow"":0.27,""suppress"":0.62}",400,17023,16623,0
20,19,281067,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Fortified Threat,96498,13310,7.25,14.5,37.0,37.0,786.7004,8168.4324,302232,3.132,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":16.0,""crit_negation"":0.62}",400,12248,11848,0
20,19,281068,elite_orbit,4,plague_court,Plague Court,Bitter Threat,219030,30211,7.25,14.5,60.0,60.0,877.5556,7852.2333,471134,2.151,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.28,""slow"":0.22,""suppress"":0.91}",400,27591,27191,1
20,19,281069,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Devious Monster,200187,27612,7.25,14.5,56.0,56.0,713.4531,6486.4107,363239,1.8145,over_band,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.43,""stun_duration_ms"":711.0}",400,25253,24853,0
20,19,281070,braided_sideboard,4,void_regent,Void Regent,Nullifying Enemy,202290,27902,7.25,14.5,51.0,51.0,747.9748,7694.9608,392443,1.94,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.42,""suppress"":0.46}",400,25417,25017,0
20,19,281071,five_way_market,3,plague_court,Plague Court,Withering Hexbearer,160399,22124,7.25,14.5,50.0,50.0,826.3682,7394.4,369720,2.305,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.32,""slow"":0.31,""suppress"":0.94}",400,20268,19868,1
20,19,281072,split_spill_rejoin,4,plague_court,Plague Court,Spiteful Monster,141237,19481,7.25,14.5,35.0,35.0,918.6333,8220.0,287700,2.037,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.35,""slow"":0.22,""suppress"":0.63}",400,17843,17443,0
20,19,281073,elite_orbit,4,void_regent,Void Regent,Dimming Acolyte,204421,28196,7.25,14.5,56.0,56.0,742.2942,7636.5893,427649,2.092,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":9.0,""poison_resistance"":0.58,""suppress"":0.5}",400,25689,25289,0
20,19,281074,woven_boss_approach,3,plague_court,Plague Court,Withering Monster,203471,28065,7.25,14.5,56.0,56.0,868.9582,7775.5,435428,2.14,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.22,""slow"":0.22,""suppress"":0.98}",400,25648,25248,1
20,19,281075,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Devious Threat,143920,19851,7.25,14.5,35.0,35.0,829.0469,7537.2857,263805,1.833,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.46,""stun_duration_ms"":634.0}",400,18229,17829,1
20,19,281076,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Monster,148734,20515,7.25,14.5,39.0,39.0,749.9234,7715.1026,300889,2.023,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":9.0,""poison_resistance"":0.56,""suppress"":0.43}",400,18722,18322,0
20,19,281077,hourglass_detour,4,void_regent,Void Regent,Warded Acolyte,178546,24627,7.25,14.5,48.0,48.0,746.2658,7677.4792,368519,2.064,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":10.0,""poison_resistance"":0.59,""suppress"":0.42}",400,22452,22052,0
20,19,281078,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Braced Threat,83614,11533,7.25,14.5,32.0,32.0,769.035,7985.125,255524,3.056,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.66}",400,10627,10227,0
20,19,281079,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Bulwark Enemy,103414,14264,7.25,14.5,37.0,37.0,834.4734,8664.4054,320583,3.1,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.7}",400,13108,12708,1
20,19,281080,five_way_market,3,plague_court,Plague Court,Spiteful Bloom,110715,15271,7.25,14.5,32.0,32.0,803.8711,7193.0,230176,2.079,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.23,""slow"":0.26,""suppress"":0.81}",400,14037,13637,1
